EBB,Entebbe International Airport,Uganda,32.443501,0.042386,3782
EBJ,Esbjerg Airport,Denmark,8.553403,55.525940,97
EBL,Erbil International Airport,Iraq,43.963150,36.237610,1363
EBU,Saint Etienne Boutheon Airport,France,4.297311,45.534050,1325
ECN,Tymvou Ercan International Airport,Turkey,33.496109,35.154720,402
ECP,Panama City International Airport,United States,-85.790001,30.350000,68
EDI,Edinburgh Airport,United Kingdom,-3.372500,55.950001,135
EDO,Edremit Balikesir Koca Seyit Airport,Turkey,27.010000,39.549999,50
EFL,Kefalonia Cephalonia International Airport,Greece,20.500481,38.120060,59
EGC,Bergerac Dordogne Perigord Airport,France,0.520525,44.824429,171
EGE,Eagle County Regional Airport,United States,-106.917000,39.642551,6547
EGO,Belgorod International Airport,Russia,36.590000,50.639999,734
EGS,Egilsstadir Airport,Iceland,-14.401300,65.283333,76
EIN,Eindhoven Airport,Netherlands,5.374528,51.450130,74
EIS,Beef Island Terrance B. Lettsome Airport,Virgin Islands, British,-64.542900,18.444830,16
ELM,Elmira Corning Regional Airport,United States,-76.895859,42.163040,954
ELP,El Paso International Airport,United States,-106.376999,31.807249,3961
ELS,East London Airport,South Africa,27.825930,-33.035500,435
EMA,East Midlands Airport,United Kingdom,-1.328050,52.831108,306
EMD,Emerald Airport,Australia,148.169998,-23.559999,624
ENA,Kenai Municipal Airport,United States,-151.244003,60.573299,99
ENE,Ende H. Hasan Aroeboesman Airport,Indonesia,121.660599,-8.849290,49
EOH,Medellin Enrique Olaya Herrera Airport,Colombia,-75.590500,6.219958,4940
EPR,Esperance Airport,Australia,121.820000,-33.680000,470
ERC,Erzincan Airport,Turkey,39.527000,39.710201,3783
ERF,Erfurt Weimar Airport,Germany,10.958100,50.979809,1036
ERI,Erie International Airport,United States,-80.176201,42.082001,731
ERZ,Erzurum Airport,Turkey,41.170158,39.956501,5763
ESB,Esenboga International Airport,Turkey,32.995079,40.128078,3125
ESM,Esmeraldas Carlos Concha Torres International Airport,Ecuador,-79.626602,0.978519,32
ETH,Eilat Airport,Israel,34.960079,29.561279,42
ETZ,Metz-Nancy-Lorraine Airport,France,6.246667,48.978329,870
EUG,Eugene Airport,United States,-123.210999,44.124580,374
EUN,El Aaiun Hassan Airport,Morocco,-13.219100,27.151661,207
EVE,Evenes Harstad/Narvik Airport,Norway,16.678101,68.491302,84
EVG,Sveg Harjedalen Airport,Sweden,14.422950,62.047810,1178
EVN,Yerevan Zvartnots International Airport,Armenia,44.395882,40.147270,2838
EVV,Evansville Regional Airport,United States,-87.532303,38.036991,418
EWN,New Bern Coastal Carolina Regional Airport,United States,-77.042900,35.072971,18
EWR,New York Newark Liberty International Airport,United States,-74.168602,40.692501,18
EXT,Exeter International Airport,United Kingdom,-3.413880,50.734440,102
EYW,Key West International Airport,United States,-81.759499,24.556110,3
EZE,Buenos Aires Ministro Pistarini International Airport,Argentina,-58.535801,-34.822201,67
EZS,Elazig Airport,Turkey,39.291409,38.606918,2927
FAB,Farnborough Airport,United Kingdom,-0.776330,51.275829,238
FAE,Vagar Airport,Faroe Islands,-7.277210,62.063622,280
FAI,Fairbanks International Airport,United States,-147.856003,64.815109,439
FAO,Faro Airport,Portugal,-7.965910,37.014420,24
FAR,Fargo Hector International Airport,United States,-96.815697,46.920650,901
FAT,Fresno Yosemite International Airport,United States,-119.718002,36.776192,336
FAY,Fayetteville Regional Airport,United States,-78.879997,34.990002,189
FCA,Kalispell Glacier Park International Airport,United States,-114.256111,48.310555,2977
FCO,Rome Leonardo da Vinci-Fiumicino Airport,Italy,12.250790,41.804470,15
FDF,Martinique Aime Cesaire International Airport,Martinique,-60.996300,14.592220,16
FDH,Friedrichshafen Airport,Germany,9.511486,47.671310,1367
FEZ,Fes Saiss Airport,Morocco,-4.977950,33.927261,1900
FKB,Karlsruhe/Baden-Baden Airport,Germany,8.080500,48.779350,408
FKS,Fukushima Airport,Japan,140.430603,37.227428,1221
FLG,Flagstaff Pulliam Airport,United States,-111.668999,35.140308,7014
FLL,Fort Lauderdale Hollywood International Airport,United States,-80.152702,26.072580,9
FLN,Florianopolis Hercilio Luz International Airport,Brazil,-48.547100,-27.670401,20
FLO,Florence Regional Airport,United States,-79.723801,34.185360,147
FLR,Florence Peretola Airport,Italy,11.205100,43.809952,142
FMM,Memmingen Airport,Germany,10.239444,47.988609,2077
FMO,Munster Osnabruck International  Airport,Germany,7.684831,52.134640,160
FNA,Freetown Lungi International Airport,Sierra Leone,-13.195400,8.616444,84
FNC,Funchal Madeira Airport,Portugal,-16.774401,32.697880,192
FNI,Nimes Ales Camargue Cevennes Airport,France,4.416389,43.757500,309
FNT,Flint Bishop International Airport,United States,-83.743599,42.965420,782
FOC,Fuzhou Changle International Airport,China,119.663200,25.935061,46
FOR,Pinto Martins International Airport,Brazil,-38.532501,-3.776280,82
FPO,Grand Bahama International Airport,Bahamas,-78.695503,26.558680,7
FRA,Frankfurt Airport,Germany,8.543125,50.026421,364
FRU,Bishkek Manas International Airport,Kyrgyzstan,74.477547,43.061298,2058
FSC,Figari Sud-Corse Airport,France,9.096667,41.502220,87
FSD,Sioux Falls Regional Airport,United States,-96.741898,43.582008,1430
FSP,Saint-Pierre Airport,Saint Pierre And Miquelon,-56.174099,46.763050,27
FSZ,Shizuoka Airport,Japan,138.189407,34.796108,433
FUE,Fuerteventura Airport,Spain,-13.863700,28.452709,83
FUK,Fukuoka Airport,Japan,130.450607,33.585941,32
FVM,Fuvahmulah Airport,Maldives,73.432503,-0.309444,6
FWA,Fort Wayne International Airport,United States,-85.195099,40.978470,814
GAN,Gan International Airport,Maldives,73.155556,-0.693333,6
GAU,Guwahati International Airport,India,91.585930,26.106091,162
GBE,Gaborone Sir Seretse Khama International Airport,Botswana,25.918200,-24.555201,3299
GCI,Guernsey Airport,United Kingdom,-2.601960,49.434952,336
GCM,George Town Owen Roberts International Airport,Cayman Islands,-81.357697,19.292770,8
GDL,Guadalajara International Airport,Mexico,-103.310997,20.521799,5016
GDN,Gdansk Lech Walesa Airport,Poland,18.466221,54.377560,489
GDX,Magadan Sokol Airport,Russia,150.720398,59.910980,574
GDZ,Gelendzhik Airport,Russia,38.016666,44.566666,98
GEA,Noumea Magenta Airport,New Caledonia,166.472702,-22.258301,10
GEG,Spokane International Airport,United States,-117.532997,47.619862,2385
GEO,Georgetown Cheddi Jagan International Airport,Guyana,-58.254101,6.498553,95
GES,General Santos International Airport,Philippines,125.230003,6.100000,28
GET,Geraldton Airport,Australia,114.702049,-28.796078,121
GEV,Gallivare Airport,Sweden,20.814631,67.132401,1027
GFF,Griffith Airport,Australia,146.059998,-34.251667,439
GFK,Grand Forks International Airport,United States,-97.176102,47.949249,844
GFN,Grafton Clarence Valley Regional Airport,Australia,153.029999,-29.750000,110
GGT,George Town Exuma International Airport,Bahamas,-75.877899,23.562630,9
GIB,Gibraltar Airport,Gibraltar,-5.349660,36.151211,15
GIG,Rio de Janeiro Galeao International Airport,Brazil,-43.243599,-22.808901,28
GIS,Gisborne,New Zealand,177.978302,-38.663300,15
GJT,Grand Junction Regional Airport,United States,-108.526001,39.122410,4858
GKK,Kooddoo Airport,Maldives,73.430000,0.730000,6
GLA,Glasgow International Airport,United Kingdom,-4.433050,55.871941,26
GLO,Gloucester Gloucestershire Airport,United Kingdom,-2.167220,51.894161,101
GLT,Gladstone Airport,Australia,151.223511,-23.871469,64
GML,Kiev Gostomel Airport,Ukraine,30.191944,50.603611,517
GMP,Seoul Gimpo International Airport,South Korea,126.790497,37.558311,58
GMZ,La Gomera Airport,Spain,-17.200001,28.016666,718
GNB,Grenoble Isere Airport,France,5.332778,45.363049,1302
GND,Grenada Maurice Bishop International Airport,Grenada,-61.786098,12.004240,39
GNV,Gainesville Regional Airport,United States,-82.271698,29.690050,151
GNY,Sanliurfa GAP Airport,Turkey,38.846943,37.094166,131
GOA,Genoa Cristoforo Colombo Airport,Italy,8.837500,44.413330,13
GOH,Nuuk Airport,Greenland,-51.678001,64.190918,283
GOI,Goa International Airport,India,73.831421,15.380830,184
GOJ,Nizhny Novgorod International Airport,Russia,43.784039,56.230110,256
GOT,Gothenburg Landvetter Airport,Sweden,12.279810,57.662830,506
GOV,Gove Airport,Australia,136.818298,-12.269400,205
GPA,Patras Araxos Airport,Greece,21.425550,38.151112,46
GPS,Seymour Baltra Galapagos Airport,Ecuador,-90.265900,-0.453750,207
GPT,Gulfport Biloxi International Airport,United States,-89.070000,30.407261,28
GRB,Green Bay Austin Straubel International Airport,United States,-88.129700,44.484631,695
GRJ,George Airport,South Africa,22.378880,-34.005501,648
GRK,Killeen Fort Hood Regional Airport,United States,-97.828903,31.067249,1015
GRO,Girona Costa Brava Airport,Spain,2.760547,41.900959,468
GRQ,Groningen Airport Eelde,Netherlands,6.579444,53.119720,17
GRR,Grand Rapids Gerald R. Ford International Airport,United States,-85.522797,42.880829,794
GRU,Sao Paulo Guarulhos International Airport,Brazil,-46.469501,-23.431999,2459
GRX,Granada Federico Garcia Lorca Airport,Spain,-3.777350,37.188728,1860
GRZ,Graz Airport,Austria,15.439620,46.991058,1115
GSO,Greensboro Piedmont Triad International Airport,United States,-79.937302,36.097752,926
GSP,Greenville-Spartanburg International Airport,United States,-82.218803,34.895660,964
GTF,Great Falls International Airport,United States,-111.370003,47.482651,3680
GUA,Guatemala City La Aurora International Airport,Guatemala,-90.527397,14.583270,4952
GUM,Guam Antonio B. Won Pat International Airport,Guam,144.797104,13.483870,297
GUW,Atyrau Airport,Kazakhstan,51.821381,47.121941,72
GVA,Geneva International Airport,Switzerland,6.108950,46.238060,1411
GWT,Sylt Airport,Germany,8.340472,54.913250,51
GYD,Baku Heydar Aliyev International Airport,Azerbaijan,50.046661,40.467499,10
GYE,Guayaquil International Airport,Ecuador,-79.883499,-2.157410,19
GYN,Goiania Santa Genoveva Airport,Brazil,-49.220600,-16.632000,2450
GZP,Gazipasa Airport,Turkey,32.299999,36.290001,92
GZT,Oguzeli Airport,Turkey,37.478680,36.947182,2315
HAD,Halmstad Airport,Sweden,12.820210,56.691120,101
HAH,Moroni Prince Said Ibrahim International Airport,Comoros,43.271851,-11.533600,93
HAJ,Hannover Langenhagen Airport,Germany,9.685078,52.461048,183
HAK,Haikou Meilan International Airport,China,110.458900,19.934851,75
HAM,Hamburg Airport,Germany,9.988228,53.630379,53
HAN,Hanoi Noi Bai International Airport,Vietnam,105.807098,21.221189,39
HAQ,Hanimaadhoo International Airport,Maldives,73.160004,6.740000,6
HAU,Haugesund Karmoy Airport,Norway,5.208364,59.345261,86
HAV,Havana Jose Marti International Airport,Cuba,-82.408997,22.989149,210
HBA,Hobart International Airport,Australia,147.510193,-42.836102,13
HBE,Alexandria Borg El Arab,Egypt,29.696400,30.917660,177
HDF,Heringsdorf Airport,Germany,14.138242,53.878250,93
HDY,Hat Yai International Airport,Thailand,100.392899,6.933206,90
HEK,Heihe Airport,China,127.308884,50.171619,8530
HEL,Helsinki Vantaa Airport,Finland,24.963329,60.317219,179
HER,Heraklion International Airport,Greece,25.180290,35.339710,115
HET,Hohhot Baita International Airport,China,111.824097,40.851421,3556
HFE,Hefei Xinqiao International Airport,China,117.298401,31.780010,108
HFS,Hagfors Airport,Sweden,13.578900,60.020061,474
HGH,Hangzhou Xiaoshan International Airport,China,120.434402,30.229500,23
HHH,Hilton Head Island Airport,United States,-80.690002,32.220001,19
HHN,Frankfurt Hahn Airport,Germany,7.263892,49.948669,1649
HHQ,Hua Hin Airport,Thailand,99.951530,12.636220,62
HIA,Huai'an Lianshui Airport,China,119.147781,33.777222,-1
HIJ,Hiroshima Airport,Japan,132.919403,34.436111,1088
HKD,Hakodate Airport,Japan,140.821899,41.770000,151
HKG,Hong Kong International Airport,China,113.914703,22.308880,28
HKK,Hokitika Airport,New Zealand,170.985199,-42.713600,146
HKT,Phuket International Airport,Thailand,98.316872,8.113200,82
HLA,Johannesburg Lanseria International Airport,South Africa,27.926130,-25.938499,4517
HLP,Jakarta Halim Perdanakusuma Airport,Indonesia,106.891098,-6.266600,84
HLZ,Hamilton International Airport,New Zealand,175.335205,-37.866299,172
HMA,Khanty-Mansiysk Airport,Russia,69.083801,61.018600,141
HMO,Hermosillo International Airport,Mexico,-111.046997,29.095850,627
HMV,Hemavan Airport,Sweden,15.082770,65.806107,1503
HND,Tokyo Haneda International Airport,Japan,139.779602,35.552250,21
HNL,Honolulu International Airport,United States,-157.921997,21.318680,13
HOF,Hofuf Al-Ahsa International Airport,Saudi Arabia,49.487461,25.294783,588
HOG,Holguin Frank Pais Airport,Cuba,-76.315102,20.785580,361
HOM,Homer Airport,United States,-151.475998,59.645550,84
HOR,Horta Airport,Portugal,-28.715799,38.519890,118
HOU,Houston William P. Hobby Airport,United States,-95.278801,29.645411,46
HPH,Haiphong Cat Bi International Airport,Vietnam,106.727325,20.823315,6
HPN,White Plains Westchester County Airport,United States,-73.707497,41.066940,439
HRB,Harbin Taiping International Airport,China,126.250298,45.623402,457
HRE,Harare International Airport,Zimbabwe,31.092840,-17.931801,4887
HRG,Hurghada International Airport,Egypt,33.799431,27.178310,52
HRI,Hambantota Mattala Rajapaksa International Airport,Sri Lanka,81.120003,6.280000,157
HRK,Kharkiv International Airport,Ukraine,36.289982,49.924782,508
HRL,Harlingen Valley International Airport,United States,-97.654297,26.228500,36
HSG,Saga Airport,Japan,130.302780,33.153828,6
HSV,Huntsville International Airport,United States,-86.775002,34.637192,629
HTA,Chita Kadala Airport,Russia,113.305496,52.026310,2272
HTI,Hamilton Island Great Barrier Reef Airport,Australia,148.951599,-20.358000,15
HTS,Huntington Tri State Airport,United States,-82.550003,38.360001,828
HTY,Antakya Hatay Airport,Turkey,36.282223,36.362778,25
HUX,Huatulco International Airport,Mexico,-96.262497,15.775310,464
HUY,Humberside Airport,United Kingdom,-0.350830,53.574440,121
HVB,Hervey Bay Airport,Australia,152.880203,-25.318800,60
HYD,Hyderabad Rajiv Gandhi International Airport,India,78.431000,17.254000,13976
IAD,Washington Dulles International Airport,United States,-77.459900,38.947441,312
IAG,Niagara Falls International Airport,United States,-78.946098,43.107330,592
IAH,Houston George Bush Intercontinental Airport,United States,-95.341400,29.984430,96
IAS,Iasi International Airport,Romania,27.620630,47.178490,397
IBR,Omitama Ibaraki Airport,Japan,140.414719,36.181667,105
IBZ,Ibiza Airport,Spain,1.373117,38.872849,20
ICN,Seoul Incheon International Airport,South Korea,126.450500,37.469070,23
ICT,Wichita Mid-Continent Airport,United States,-97.432999,37.649940,1333
IDA,Idaho Falls Regional Airport,United States,-112.070000,43.513721,4744
IDR,Indore Devi Ahilyabai Holkar Airport,India,75.801079,22.721781,1850
IEG,Zielona Gora Babimost Airport,Poland,15.798550,52.138512,194
IEV,Kiev Zhuliany Airport,Ukraine,30.449690,50.401691,586
IFO,Ivano-Frankivsk International Airport,Ukraine,24.686110,48.884159,919
IGR,Puerto Iguazu International Airport,Argentina,-54.473400,-25.737200,916
IGU,Foz do Iguacu International Airport,Brazil,-54.487202,-25.596100,787
IJK,Izhevsk Airport,Russia,53.457500,56.828049,531
IKA,Tehran Imam Khomeini International Airport,Iran,51.152222,35.416111,3305
IKT,Irkutsk International Airport,Russia,104.388901,52.268021,1675
ILM,Wilmington International Airport,United States,-77.902496,34.270660,32
ILO,Iloilo International Airport,Philippines,122.493057,10.832500,168
IMF,Imphal Airport,India,93.896690,24.759951,2540
IMP,Imperatriz Airport,Brazil,-47.459999,-5.531290,431
IND,Indianapolis International Airport,United States,-86.294601,39.717289,797
INN,Innsbruck Kranebitten Airport,Austria,11.343960,47.260208,1906
INV,Inverness Airport,United Kingdom,-4.047500,57.542500,31
IOA,Ioannina National Airport,Greece,20.822500,39.696381,1558
IOM,Isle of Man Airport,United Kingdom,-4.623880,54.083328,52
IOS,Ilheus Jorge Amado Airport,Brazil,-39.033100,-14.815900,15
IPH,Ipoh Sultan Azlan Shah Airport,Malaysia,101.092102,4.567972,130
IPN,Ipatinga Usiminas Airport,Brazil,-42.487499,-19.470699,784
IQT,Iquitos International Airport,Peru,-73.308800,-3.784730,306
ISA,Mount Isa Airport,Australia,139.488602,-20.663799,1121
ISB,Islamabad Benazir Bhutto International Airport,Pakistan,73.099228,33.616650,1668
ISC,Isles of Scilly St Mary's Airport,United Kingdom,-6.291660,49.913330,156
ISG,Ishigaki Airport,Japan,124.186897,24.344521,93
ISN,Williston Sloulin Field International Airport,United States,-103.641998,48.177929,1982
ISP,Islip Long Island MacArthur Airport,United States,-73.100197,40.795250,98
IST,Istanbul Ataturk International Airport,Turkey,28.814600,40.976921,163
ISU,Sulaimaniyah International Airport,Iraq,45.314716,35.560799,2492
ITH,Ithaca Tompkins Regional Airport,United States,-76.463593,42.490341,1099
ITM,Osaka International Airport,Japan,135.438202,34.785519,50
ITO,Hilo International Airport,United States,-155.048004,19.720261,38
IVC,Invercargill Airport,New Zealand,168.320007,-46.415001,5
IVL,Ivalo Airport,Finland,27.405319,68.607262,481
IWA,Ivanovo Yuzhny Airport,Russia,40.940800,56.939400,410
IWK,Iwakuni Kintaikyo Airport,Japan,132.235550,34.135277,7
IXA,Agartala Airport,India,91.240448,23.886971,46
IXB,Siliguri Bagdogra Airport,India,88.328560,26.681200,412
IXC,Chandigarh Airport,India,76.788544,30.673460,1012
IXE,Mangalore Airport,India,74.890060,12.961260,333
IXJ,Jammu Airport,India,74.837379,32.689140,1029
IXM,Madurai Airport,India,78.093369,9.834508,459
IXS,Silchar Airport,India,92.978737,24.912920,352
IXU,Aurangabad Airport,India,75.398109,19.862720,1911
IXZ,Port Blair Veer Savarkar International Airport,India,92.729736,11.641160,14
IZA,Juiz de Fora Airport,Brazil,-43.173058,-21.513056,1348
IZO,Izumo Airport,Japan,132.889893,35.413609,15
JAC,Jackson Hole Airport,United States,-110.737000,43.607330,6451
JAI,Jaipur Airport,India,75.812157,26.824190,1263
JAN,Jackson Evers International Airport,United States,-90.075798,32.311161,346
JAX,Jacksonville International Airport,United States,-81.687798,30.494049,29
JBQ,Santo Domingo La Isabela International Airport,Dominican Republic,-69.981392,18.575556,15
JDO,Juazeiro do Norte Airport,Brazil,-39.270000,-7.210000,1392
JED,Jeddah King Abdulaziz International Airport,Saudi Arabia,39.156528,21.679560,48
JER,Jersey Airport,United Kingdom,-2.195500,49.207939,277
JFK,New York John F. Kennedy International Airport,United States,-73.778900,40.639751,14
JHB,Johor Bahru Senai International Airport,Malaysia,103.669601,1.641308,135
JJN,Quanzhou Jinjiang Airport,China,118.587296,24.802809,8465
JKG,Jonkoping Airport,Sweden,14.068730,57.757591,741
JKH,Chios Island National Airport,Greece,26.140570,38.343170,15
JMK,Mykonos Island National Airport,Greece,25.348101,37.435120,405
JNB,Johannesburg OR Tambo International Airport,South Africa,28.246000,-26.139099,5558
JNU,Juneau International Airport,United States,-134.576004,58.354969,25
JOE,Joensuu Airport,Finland,29.607550,62.662899,398
JOG,Yogyakarta Adisucipto International Airport,Indonesia,110.431702,-7.788180,350
JOI,Joinville Lauro Carneiro de Loyola Airport,Brazil,-48.797298,-26.224400,15
JPA,Joao Pessoa Castro Pinto International Airport,Brazil,-34.950600,-7.148380,215
JSI,Skiathos Island National Airport,Greece,23.503670,39.177101,54
JTC,Bauru Arealva Airport,Brazil,-49.060001,-22.150000,1949
JTR,Santorini Thira National Airport,Greece,25.479330,36.399158,127
JYV,Jyvaskyla Airport,Finland,25.678249,62.399448,459
KAJ,Kajaani Airport,Finland,27.692410,64.285469,483
KAN,Kano Mallam Aminu International Airport,Nigeria,8.524622,12.047580,1562
KAO,Kuusamo Airport,Finland,29.239380,65.987572,866
KBL,Kabul International Airport,Afghanistan,69.212410,34.565842,5871
KBP,Kiev Boryspil International Airport,Ukraine,30.894720,50.345001,427
KBR,Kota Bharu Sultan Ismail Petra Airport,Malaysia,102.292999,6.166850,16
KBV,Krabi Airport,Thailand,98.988762,8.095969,93
KCH,Kuching International Airport,Malaysia,110.346901,1.484697,89
KCZ,Kochi Airport,Japan,133.669403,33.546108,42
KDI,Kendari Haluoleo Airport,Indonesia,122.418198,-4.081600,538
KDM,Kaadedhdhoo Airport,Maldives,72.989998,0.480000,6
KDO,Kadhdhoo Airport,Maldives,73.510002,1.850000,4
KEF,Keflavik International Airport,Iceland,-22.605499,63.985001,171
KEJ,Kemerovo International Airport,Russia,86.107201,55.270088,863
KEM,Kemi Tornio Airport,Finland,24.599100,65.781883,61
KER,Kerman Airport,Iran,56.951111,30.274441,5741
KGC,Kingscote Airport,Australia,137.521667,-35.713890,24
KGD,Kaliningrad Khrabrovo Airport,Russia,20.592630,54.890049,42
KGF,Karaganda Sary-Arka Airport,Kazakhstan,73.334442,49.670830,1765
KGI,Kalgoorlie Boulder Airport,Australia,121.461601,-30.789400,1203
KGL,Kigali Airport,Rwanda,30.139450,-1.968620,4859
KGS,Kos Island International Airport,Greece,27.091660,36.793331,412
KHE,Kherson International Airport,Ukraine,32.507988,46.672394,150
KHG,Kashgar Airport,China,76.019951,39.542919,4529
KHH,Kaohsiung International Airport,Taiwan,120.349998,22.577089,31
KHI,Karachi Jinnah International Airport,Pakistan,67.160789,24.906540,100
KHN,Nanchang Changbei International Airport,China,115.900002,28.865000,143
KHV,Khabarovsk Novy Airport,Russia,135.188293,48.528042,244
KID,Kristianstad Osterlen Airport,Sweden,14.085530,55.921680,76
KIH,Kish International Airport,Iran,53.980209,26.526150,101
KIJ,Niigata Airport,Japan,139.120697,37.955891,29
KIN,Kingston Norman Manley International Airport,Jamaica,-76.787498,17.935659,10
KIR,Kerry Airport,Ireland,-9.523780,52.180870,112
KIT,Kithira Island National Airport,Greece,23.016970,36.274250,1045
KIV,Chisinau International Airport,Moldova,28.930969,46.927738,399
KIX,Osaka Kansai International Airport,Japan,135.244003,34.427299,26
KJA,Krasnoyarsk Yemelyanovo Airport,Russia,92.493271,56.172939,942
KKC,Khon Kaen Airport,Thailand,102.783600,16.466619,670
KKE,Kerikeri Airport,New Zealand,173.911896,-35.262699,492
KKJ,Kitakyushu Airport,Japan,131.034607,33.845940,21
KKN,Kirkenes Hoybuktmoen Airport,Norway,29.891291,69.725777,283
KLO,Kalibo International Airport,Philippines,122.376198,11.679430,14
KLR,Kalmar Airport,Sweden,16.287571,56.685532,17
KLU,Klagenfurt Airport,Austria,14.337730,46.642509,1470
KLV,Karlovy Vary Airport,Czech Republic,12.914980,50.202969,1989
KLX,Kalamata International Airport,Greece,22.025520,37.068310,26
KMG,Kunming Changshui International Airport,China,102.743500,24.992359,6900
KMI,Miyazaki Airport,Japan,131.448593,31.877220,20
KMJ,Kumamoto Airport,Japan,130.854996,32.837311,642
KMQ,Komatsu Airport,Japan,136.406494,36.394611,36
KMS,Kumasi Airport,Ghana,-1.590810,6.714564,942
KNH,Kinmen Airport,Taiwan,118.359100,24.427891,93
KNO,Medan Kuala Namu International Airport,Indonesia,98.878334,3.642222,-1
KNX,Kununurra East Kimberley Regional Airport,Australia,128.707504,-15.778000,145
KOA,Kona International Airport,United States,-156.044998,19.738760,47
KOE,Kupang El Tari Airport,Indonesia,123.671097,-10.171500,335
KOI,Kirkwall Airport,United Kingdom,-2.905000,58.957771,50
KOJ,Kagoshima Airport,Japan,130.719406,31.803391,906
KOK,Kokkola-Pietarsaari Airport,Finland,23.143129,63.721169,84
KQT,Kurgan Tyube Qurghonteppa International Airport,Tajikistan,68.861168,37.859612,-1
KRF,Kramfors Hoga Kusten Airport ,Sweden,17.768850,63.048592,34
KRK,Krakow John Paul II International Airport,Poland,19.784830,50.077728,791
KRN,Kiruna Airport,Sweden,20.336760,67.821983,1508
KRO,Kurgan Airport,Russia,65.415550,55.475269,240
KRP,Karup Airport,Denmark,9.124628,56.297451,171
KRR,Krasnodar International Airport,Russia,39.170528,45.034679,118
KRS,Kristiansand Kjevik Airport,Norway,8.085369,58.204208,57
KRT,Khartoum International Airport,Sudan,32.553162,15.589490,1265
KSC,Kosice International Airport,Slovakia,21.241110,48.663052,755
KSD,Karlstad Airport,Sweden,13.337360,59.444710,352
KSF,Kassel Calden Airport,Germany,9.392222,51.420834,908
KSM,St. Mary's Airport,United States,-163.300003,62.060001,312
KSN,Kostanay Airport,Kazakhstan,63.550270,53.206940,595
KSU,Kristiansund Kvernberget Airport,Norway,7.824522,63.111778,204
KTA,Karratha Airport,Australia,116.773300,-20.712200,29
KTM,Kathmandu Tribhuvan International Airport,Nepal,85.359100,27.696581,4390
KTN,Ketchikan International Airport,United States,-131.710999,55.354069,92
KTT,Kittila Airport,Finland,24.846849,67.701019,644
KTW,Katowice International Airport,Poland,19.080009,50.474251,995
KUA,Kuantan Sultan Haji Ahmad Shah Airport,Malaysia,103.209000,3.775389,58
KUF,Samara Kurumoch International Airport,Russia,50.164330,53.504848,477
KUH,Kushiro Airport,Japan,144.192902,43.040958,327
KUL,Kuala Lumpur International Airport,Malaysia,101.709900,2.745578,69
KUN,Kaunas Airport,Lithuania,24.084770,54.963909,256
KUO,Kuopio Airport,Finland,27.797750,63.007149,323
KUT,Kutaisi International Airport,Georgia,42.480000,42.169998,223
KVA,Kavala International Airport,Greece,24.619221,40.913300,18
KVD,Ganja International Airport,Azerbaijan,46.317501,40.737778,1083
KVX,Kirov Pobedilovo Airport,Russia,49.347221,58.503052,479
KWE,Guiyang Longdongbao International Airport,China,106.800697,26.538521,3736
KWI,Kuwait International Airport,Kuwait,47.968922,29.226561,206
KWJ,Gwangju Airport,South Korea,126.808800,35.126381,39
KWL,Guilin Liangjiang International Airport,China,110.039101,25.218100,570
KXK,Komsomolsk-on-Amur Airport,Russia,136.929993,50.400002,92
KYA,Konya Airport,Turkey,32.561859,37.979000,3381
KZN,Kazan International Airport,Russia,49.278721,55.606178,411
LAD,Luanda Quatro de Fevereiro Airport,Angola,13.231170,-8.858370,243
LAI,Lannion Airport,France,-3.474480,48.754890,290
LAN,Lansing Capital Region International Airport,United States,-84.586601,42.778660,861
LAO,Laoag City International Airport,Philippines,120.531670,18.178057,16
LAP,La Paz International Airport,Mexico,-110.362000,24.072689,69
LAS,Las Vegas McCarran International Airport,United States,-115.152000,36.080051,2181
LAW,Lawton Fort Sill Regional Airport,United States,-98.410004,34.560001,1110
LAX,Los Angeles International Airport,United States,-118.406998,33.942520,125
LBA,Leeds Bradford International Airport,United Kingdom,-1.660560,53.865891,681
LBB,Lubbock Preston Smith International Airport,United States,-101.821999,33.663631,3282
LBC,Lubeck Airport,Germany,10.719220,53.805359,53
LBD,Khudzhand Khujand Airport,Tajikistan,69.694725,40.215279,1450
LBJ,Labuan Bajo Komodo Airport,Indonesia,119.889000,-8.486650,66
LBU,Labuan Airport,Malaysia,115.250099,5.300683,101
LBV,Libreville International Airport,Gabon,9.412283,0.458600,39
LCA,Larnaca International Airport,Cyprus,33.624851,34.875111,8
LCG,A Coruna Airport,Spain,-8.377250,43.302059,326
LCH,Lake Charles Regional Airport,United States,-93.223396,30.126080,15
LCJ,Lodz Wladyslaw Reymont Airport,Poland,19.398130,51.721882,604
LCY,London City Airport,United Kingdom,0.055278,51.505268,19
LDB,Londrina Airport,Brazil,-51.130001,-23.333599,1867
LDE,Tarbes-Lourdes-Pyrenees Airport,France,-0.002770,43.185551,1260
LDU,Lahad Datu Airport,Malaysia,118.323997,5.032247,45
LDY,City of Derry Airport,United Kingdom,-7.161110,55.042770,22
LEA,Learmonth Airport,Australia,114.088600,-22.235500,19
LED,St. Petersburg Pulkovo Airport,Russia,30.262501,59.800289,78
LEI,Almeria Airport,Spain,-2.370090,36.843929,70
LEJ,Leipzig Halle Airport,Germany,12.241630,51.432442,465
LER,Leinster Airport,Australia,120.699997,-27.840000,1631
LEX,Lexington Blue Grass Airport,United States,-84.605797,38.036499,979
LFT,Lafayette Regional Airport,United States,-91.987602,30.205250,41
